"";"subjectid";"Zaposleni";"d_dug";"k_dug";"matimov";"kapital_rezerve";"osnovni_kapital";"nematimov";"prihod";"placa_net";"placa_brutto";"amortizacija";"financijski_trosak";"porez_dobit";"nett";"materijalni_trosak";"d_obveze";"k_obveze";"Export";"Import";"energy";"reportyear";"employeecounteop";"foreigncontrol";"nacerev21";"nacerev22";"nacerev23";"nacerev24";"countyid";"municipalityid";"NAZIV_OPC";"ZUPANIJA";"NAZIV_ZUP";"naziv";"adresa";"godinaOsnivanja"
"675";"00408654";4;0;0,002252124;0,000759713;0,000892136;0,000506216;0;0,002114499;7,141e-05;0,000106324;9,8864e-05;0;0;4,5404e-05;0,001717392;0;0,002252124;0,001890796;0;3,908e-06;2003;4;NA;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"676";"00408654";5;0,000736208;0,011489614;0,009147934;0,000991184;0,000506216;0;0,001529916;7,5245e-05;0,000111222;0,000191463;0;0;2,0287e-05;0,001125101;0,000736208;0,011489614;0,000784589;0;4,305e-06;2005;5;NA;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"677";"00408654";3;0,000101688;0,002838866;0,000649753;0,000701527;0,000506216;0;0,003045769;5,161e-05;7,6502e-05;2,9958e-05;0;0;4,9964e-05;0,002917205;0,000101688;0,002838866;0,001433898;0;0;2000;3;NA;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"678";"00408654";3;0;0,002396515;0,000854668;0,000846732;0,000506216;0;0,003276676;5,8716e-05;8,6632e-05;9,2506e-05;0;0;7,4195e-05;0,002934676;0;0,002396515;0,00230586;0;6,833e-06;2002;3;NA;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"679";"00408654";3;0,000698178;0,003871181;0,001436322;0,001009564;0,000506216;0;0,00043726;3,1825e-05;4,8052e-05;0,000200169;0;0;1,5027e-05;0,000169478;0,000698178;0,003871181;0;0;2,24e-07;2007;3;NA;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"680";"00408654";4;0;0,002678323;0,000292572;0,000970897;0,000506216;0;0,003662429;7,0455e-05;0,000103514;8,7574e-05;0;0;7,876e-05;0,00393144;0;0,002678323;0,002962563;0;3,827e-06;2004;4;NA;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"681";"00408654";3;0,000698178;0,003843948;0,001466491;0,000994537;0,000506216;0;0,00046716;3,864e-05;5,7227e-05;0,000163659;1,237e-06;0;3,353e-06;0,000328779;0,000698178;0,003843948;6,768e-05;0;1,218e-06;2006;3;NA;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"682";"00408654";3;0,000556937;0,003939842;0,001371438;0,001012885;0,000506216;0;0,000303108;2,718e-05;4,2192e-05;0,000235884;0;0;3,32e-06;2,1538e-05;0,000556937;0,003939842;0;0;9,87e-07;2008;2;0;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"683";"00408654";1;0,000556937;0,004053705;0,001346679;0,001032231;0,000506216;0;0,00026745;2,718e-05;4,2192e-05;0,000163327;3,4e-08;0;1,0328e-05;2,5067e-05;0,000556937;0,004053705;0;0;9,08e-07;2010;1;0;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"684";"00408654";3;0,000444202;0,001991232;0,000944431;0,000772537;0,000506216;0;0,002147918;5,1805e-05;7,6862e-05;3,1449e-05;7,6541e-05;0;7,067e-05;0,001823671;0,000444202;0,001991232;0,001714372;0;0;2001;3;NA;"G";46;469;4690;13;296;"OBROVAC";13;"ZADARSKA";NA;NA;NA
"685";"00416576";1;0,000106982;0,000124762;5,3621e-05;9,3639e-05;2e-05;0;0,000491018;1,755e-05;2,6035e-05;6,985e-06;4,338e-06;0;2,5182e-05;0,000402407;0,000106982;0,000124762;0;0;3,81e-07;2007;1;NA;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"686";"00416576";1;8,7853e-05;0,000207781;4,7545e-05;9,9073e-05;2e-05;0;0,000494699;2,6358e-05;4,7044e-05;6,076e-06;6,2013e-05;0;5,434e-06;0,000373063;8,7853e-05;0,000207781;0;0;8,471e-06;2008;1;0;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"687";"00416576";1;8,7853e-05;0,000207616;4,2131e-05;9,3617e-05;2e-05;0;0;0;0;5,414e-06;0;0;-5,456e-06;4,2e-08;8,7853e-05;0,000207616;0;0;0;2009;0;0;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"688";"00416576";1;0;0,000118892;7,1263e-05;3,0359e-05;1,9e-05;0;0,000312161;5,79e-06;9,003e-06;8,096e-06;0;0;1,1359e-05;0,000282477;0;0,000118892;0;0;5,808e-06;2002;1;NA;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"689";"00416576";0;0;0,000100355;4,0412e-05;8,8586e-05;1,9e-05;0;0,000726649;1,9563e-05;3,0589e-05;1,9222e-05;2,61e-07;0;3,2633e-05;0,000629847;0;0,000100355;0;0;1,792e-05;2004;0;NA;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"690";"00416576";1;0;0;1,8983e-05;1,9e-05;1,9e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2001;1;0;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"691";"00416576";1;0;6,0101e-05;5,0609e-05;5,6542e-05;1,9e-05;0;0,00061672;1,6674e-05;2,555e-05;1,7013e-05;0;0;3,2729e-05;0,000547567;0;6,0101e-05;0;0;1,3419e-05;2003;1;NA;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"692";"00416576";1;0,000128189;8,4654e-05;6,0605e-05;6,1161e-05;1,9e-05;0;0,000736475;3,3593e-05;5,2003e-05;1,6539e-05;4,111e-06;0;-1,0404e-05;0,000574996;0,000128189;8,4654e-05;0;0;2,1604e-05;2006;1;NA;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"693";"00416576";1;0,000149356;5,3852e-05;4,6185e-05;7,1566e-05;1,9e-05;0;0,000660791;2,9976e-05;4,7114e-05;2,4407e-05;2,436e-06;0;-1,702e-05;0,000614674;0,000149356;5,3852e-05;0;0;1,8438e-05;2005;1;NA;"M";71;711;7112;9;178;"KARLOBAG";9;"LIÈKO-SENJSKA";NA;NA;NA
"694";"00436437";17;0,000148942;0,001098724;0,010555864;0,010837974;0,0069405;0;0,005804112;0,000336194;0,000505221;0,001484515;2,3497e-05;-2,6934e-05;0,000112215;0,003712721;0,000148942;0,001098724;0;0,000632994;0,000340145;2004;17;NA;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"695";"00436437";26;0,00041;0,002769517;0,012602755;0,014206362;0,0069405;0;0,005675833;0,000694428;0,001021073;0,00044076;0,000635824;-9,99e-07;8,887e-06;0,002908913;0,00041;0,002769517;9,5644e-05;0;0,001017496;2013;26;0;"C";16;161;1610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"696";"00436437";15;0,000392956;0,001706928;0,01074131;0,010519516;0,0069405;0;0,006501609;0,000334273;0,000527603;0,000616771;0,000111124;-2,4957e-05;-0,000158905;0,004123866;0,000392956;0,001706928;0;0;0;2000;15;NA;"C";16;161;1610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"697";"00436437";20;0,000207576;0,001799951;0,011596035;0,014493197;0,0069405;0;0,006626144;0,000454261;0,000689803;0,002647791;0,00012557;0;1,4115e-05;0,003138425;0,000207576;0,001799951;0;0,000321171;0,001022759;2011;15;0;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"698";"00436437";27;0,001558321;0,001892037;0,012979009;0,013703993;0,0069405;0;0,0078643;0,000767443;0,001139839;0,000580427;0,000470128;3,5629e-05;1,1637e-05;0,004625284;0,001558321;0,001892037;0,000372621;0;0,000998223;2014;27;0;"C";16;161;1610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"699";"00436437";23;5,7305e-05;0,002802119;0,01241845;0,0144469;0,0069405;0;0,00563591;0,000644634;0,000952087;0,001126364;7,6382e-05;-3,7694e-05;8,305e-06;0,002602493;5,7305e-05;0,002802119;0,000527519;0;0,001937649;2012;23;0;"C";16;161;1610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"700";"00436437";27;0,000450831;0,002710615;0,01336522;0,015400163;0,0069405;0;0,016471273;0,000664906;0,001008229;0,002574765;0,00013201;7,2402e-05;0,001957862;0,00953774;0,000450831;0,002710615;0;0;0,001612944;2010;27;0;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"701";"00436437";18;0,000485151;0,001029682;0,010907113;0,010778372;0,0069405;0;0,00423666;0,000367588;0,000562761;0,000838124;5,1136e-05;-0,000100868;0,000256175;0,002367737;0,000485151;0,001029682;0;0;0,000397798;2002;18;NA;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"702";"00436437";26;0,000967165;0,003162267;0,014904039;0,014030872;0,0069405;0;0,008060178;0,000618952;0,000944626;0,001082167;0,00017658;0,000528269;0,000349696;0,004007276;0,000967165;0,003162267;0;0;0,001136833;2008;26;0;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"703";"00436437";23;0,000414787;0,002621631;0,014330101;0,013992301;0,0069405;0;0,006976658;0,000544117;0,000830252;0,001037717;0,000330253;-7,2402e-05;0,000296492;0,003565946;0,000414787;0,002621631;0;0;0,000654713;2009;23;0;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"704";"00436437";15;0,000392973;0,001185641;0,010981259;0,010522197;0,0069405;0;0,003317819;0,000308622;0,000470401;0,000547757;0;4,8882e-05;1,8751e-05;0,001942749;0,000392973;0,001185641;0;0;0;2001;15;NA;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"705";"00436437";25;0,000384809;0,001290889;0,012341581;0,013717579;0,0069405;0;0,00867647;0,000701629;0,001031709;0,001042012;8,0893e-05;-4,1713e-05;1,3586e-05;0,005963469;0,000384809;0,001290889;0;0;0,000894568;2015;25;0;"C";16;161;1610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"706";"00436437";19;0,000937182;0,006198847;0,013624217;0,010826705;0,0069405;0;0,012078471;0,000346829;0,000545331;0,001350829;1,2228e-05;-0,000244619;0,000264169;0,009025899;0,000937182;0,006198847;0;0;0,001150031;2006;19;NA;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"707";"00436437";22;0,000707682;0,003763341;0,014231254;0,014887519;0,0069405;0;0,0153849;0,00045586;0,000700708;0,001440331;0;9,0376e-05;0,00415347;0,007536454;0,000707682;0,003763341;0;2,0466e-05;0,000776566;2007;22;NA;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"708";"00436437";NA;0,000113896;0,001071461;0,011597688;0,013532118;0,0069405;0;0,006742553;0,000619052;0,000904648;0,000718616;0,000207734;6,9549e-05;1,2271e-05;0,004296829;0,000113896;0,001071461;0;0;0,000802381;2017;17;0;"";16;161;1610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"709";"00436437";19;0,000314044;0,000868161;0,0102709;0,01100376;0,0069405;0;0,006658555;0,000334828;0,000500409;0,002017295;3,0984e-05;6,3352e-05;0,000481384;0,002993423;0,000314044;0,000868161;0;0,000346227;0,000319903;2003;19;NA;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"710";"00436437";19;0,000246261;0,000988371;0,012158351;0,013742953;0,0069405;0;0,006253883;0,000654152;0,000958013;0,000662766;3,1877e-05;-4,0938e-05;2,5374e-05;0,00376321;0,000246261;0,000988371;0,00077352;0;0,000705184;2016;19;NA;"C";16;161;1610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"711";"00436437";16;2,3113e-05;0,004510004;0,012513972;0,011580688;0,0069405;0;0,006562528;0,000345;0,000505424;0,001001423;1,0782e-05;-0,000272536;0,001063839;0,005613125;2,3113e-05;0,004510004;0;0;0,000401718;2005;16;NA;"F";42;421;4211;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"SLADOVAÈA d.o.o.";"Augusta Šenoe 17";"1993"
"712";"00436682";1;0;9,8564e-05;4,424e-06;7,6799e-05;1,8e-05;0;0,000240536;4,3082e-05;6,3424e-05;6,09e-06;0;-1,55e-05;2,7198e-05;9,8232e-05;0;9,8564e-05;0;0;0;2002;1;NA;"J";58;581;5811;15;113;"ERVENIK";15;"ŠIBENSKO-KNINSKA";NA;NA;NA
"713";"00436682";1;0;0,000130884;6,951e-06;5,5039e-05;1,8e-05;0;0,000398918;4,0896e-05;6,1002e-05;9,042e-06;0;0;3,0604e-05;0,000167328;0;0,000130884;0;0;0;2001;1;0;"J";58;581;5811;15;113;"ERVENIK";15;"ŠIBENSKO-KNINSKA";NA;NA;NA
"714";"00436682";2;0;0,000185776;2,9467e-05;3,9884e-05;2,66e-05;0;0,000313686;3,3348e-05;4,9603e-05;7,502e-06;0;-5,6061e-05;6,908e-06;0,000226868;0;0,000185776;0;0;0;2000;2;NA;"J";58;581;5811;15;113;"ERVENIK";15;"ŠIBENSKO-KNINSKA";NA;NA;NA
"715";"00450138";0;0;0,000169;2,75e-05;-0,000132189;2e-05;0;0;0;0;0;0;0;-1,801e-06;7,61e-07;0;0,000169;0;0;0;2007;0;NA;"G";46;469;4690;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"716";"00450138";0;0;0,000172279;2,75e-05;-0,000135522;2e-05;0;0;0;0;0;0;0;-3,332e-06;0;0;0,000172279;0;0;0;2008;0;0;"G";46;469;4690;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"717";"00450138";0;0;0,000403708;2,4674e-05;-0,00035581;2e-05;0;0;0;0;3,783e-06;2,48e-07;0;-7,334e-06;1,487e-06;0;0,000403708;0;0;0;2005;0;NA;"G";46;469;4690;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"718";"00450138";0;1,28e-05;0,000430136;2,75e-05;-0,000130387;2e-05;0;0,000226;0;0;0;4,33e-07;0;0,000222596;6,7e-07;1,28e-05;0,000430136;0;0;0;2006;0;NA;"G";46;469;4690;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"719";"00463779";1;0;0,000462306;2,419e-05;0,000244953;1,91e-05;0;0,000642386;3,96e-05;6,3974e-05;2,2836e-05;0;0;4,452e-05;0,000462976;0;0,000462306;0;0;2,0774e-05;2006;1;NA;"G";47;477;4771;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"720";"00463779";7;0;0,001539217;2,9359e-05;0,000170974;1,91e-05;0;0,001085877;0,000168453;0,000248444;0;0;0;2,6059e-05;0,000786288;0;0,001539217;0;0;2,5777e-05;2002;7;NA;"G";47;477;4771;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"721";"00463779";6;0;0,001384305;3,0237e-05;0,000184454;1,91e-05;0;0,000863791;0,000194952;0,000282611;3,359e-06;0;0;1,3479e-05;0,000560972;0;0,001384305;0;0;2,5012e-05;2003;6;NA;"G";47;477;4771;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"722";"00463779";1;0;0,000699955;2,6878e-05;0,000200464;1,91e-05;0;0,000477308;5,94e-05;9,4932e-05;2,2591e-05;0;0;5,232e-06;0,000320433;0;0,000699955;0;0;0;2005;1;0;"G";47;477;4771;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"723";"00463779";7;0;0,001876279;2,1188e-05;0,000144915;1,91e-05;0;0,001229593;0,000139022;0,00020844;2,118e-06;0;0;1,6926e-05;0,000996037;0;0,001876279;0;0;0;2001;7;0;"G";47;477;4771;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"724";"00465836";2;0;1,129e-05;3,8682e-05;0,000278165;0,000106809;0;5,382e-05;5,4549e-05;7,7429e-05;2,822e-06;1,38e-07;0;5,723e-06;1,1732e-05;0;1,129e-05;0;0;1,211e-06;2012;2;0;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"725";"00465836";3;0;5,7702e-05;5,936e-05;0,000223841;0,000106809;0;0,000174304;6,6098e-05;9,8448e-05;1,1176e-05;0;0;1,1356e-05;4,7767e-05;0;5,7702e-05;0;0;1,2221e-05;2004;3;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"726";"00465836";2;0;3,3925e-05;5,0368e-05;0,000285515;0,000106809;0;0,000223078;6,7262e-05;9,9849e-05;1,6491e-05;0;0;4,061e-06;0,000100473;0;3,3925e-05;0;0;1,6726e-05;2014;2;0;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"727";"00465836";3;0;7,3595e-05;3,4145e-05;0,000176032;0,000106809;0;0,000155305;4,2815e-05;5,4776e-05;8,906e-06;0;0;1,0646e-05;5,8602e-05;0;7,3595e-05;0;0;0;2000;3;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"728";"00465836";2;0;2,6841e-05;3,586e-05;0,000281455;0,000106809;0;0,00010024;6,5695e-05;9,6454e-05;2,822e-06;0;0;3,29e-06;1,372e-05;0;2,6841e-05;0;0;3e-07;2013;2;0;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"729";"00465836";2;0;4,2096e-05;3,7664e-05;0,000266795;0,000106809;0;0,000128454;4,9404e-05;8,0165e-05;2,769e-06;6,89e-07;0;4,584e-06;4,1693e-05;0;4,2096e-05;0;0;6,887e-06;2010;2;0;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"730";"00465836";2;0;3,5357e-05;3,6727e-05;0,000253789;0,000106809;0;0,000168905;4,955e-05;7,4422e-05;4,512e-06;3,5e-08;0;5,338e-06;8,1018e-05;0;3,5357e-05;0;0;1,1404e-05;2008;2;0;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"731";"00465836";4;0;8,6756e-05;8,0958e-05;0,000196396;0,000106809;0;0,000281226;8,0857e-05;0,000120993;1,9091e-05;1e-09;0;1,2394e-05;0,000111041;0;8,6756e-05;0;0;2,3767e-05;2002;4;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"732";"00465836";3;0;4,2449e-05;9,9834e-05;0,000303954;0,000106809;0;0,000397349;9,0408e-05;0,000132447;2,778e-05;0;0;1,0071e-05;0,000180405;0;4,2449e-05;0;0;1,0554e-05;2016;3;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"733";"00465836";3;0;5,6098e-05;3,8128e-05;0,000235025;0,000106809;0;0,000106549;6,7253e-05;9,9854e-05;2,1232e-05;0;0;1,1184e-05;3,0923e-05;0;5,6098e-05;0;0;4,594e-06;2005;3;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"734";"00465836";2;0;3,5246e-05;4,0434e-05;0,00026221;0,000106809;0;8,1732e-05;5,3444e-05;7,9579e-05;1,794e-06;0;0;8,421e-06;1,915e-05;0;3,5246e-05;0;0;4,845e-06;2009;2;0;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"735";"00465836";3;0;3,9796e-05;7,0536e-05;0,000212485;0,000106809;0;0,000289461;6,9657e-05;0,000103722;1,4872e-05;0;0;1,6089e-05;0,00020597;0;3,9796e-05;0;0;1,3066e-05;2003;3;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"736";"00465836";4;0;0,000144258;8,7012e-05;0,000184002;0,000106809;0;0,000162354;7,65e-05;8,8696e-05;7,3e-06;0;0;7,97e-06;4,1466e-05;0;0,000144258;0;0;0;2001;4;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"737";"00465836";NA;0;4,9301e-05;0,000119951;0,000311389;0,000106809;0;0,000243785;0,000122946;0,000180619;1,483e-06;0;0;7,435e-06;4,3916e-05;0;4,9301e-05;0;0;8,008e-06;2017;3;0;"";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"738";"00465836";2;0;3,4341e-05;9,178e-05;0,000293883;0,000106809;0;0,000212371;7,9743e-05;0,000116825;1,5903e-05;0;0;8,368e-06;6,1836e-05;0;3,4341e-05;0;0;4,727e-06;2015;2;0;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"739";"00465836";2;0;4,1741e-05;3,5664e-05;0,000248451;0,000106809;0;0,000110183;4,7195e-05;7,0027e-05;1,606e-06;0;0;5,543e-06;3,0702e-05;0;4,1741e-05;0;0;6,087e-06;2007;2;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"740";"00465836";3;0;5,44e-06;3,332e-05;0,000242907;0,000106809;0;6,6705e-05;6,2528e-05;9,2822e-05;4,808e-06;6,5e-08;0;7,882e-06;2,0331e-05;0;5,44e-06;0;0;5,503e-06;2006;3;NA;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"741";"00465836";2;0;5,014e-05;4,1504e-05;0,000272442;0,000106809;0;0,000109286;5,786e-05;8,6209e-05;2,665e-06;0;0;5,646e-06;1,8087e-05;0;5,014e-05;0;0;6,763e-06;2011;2;0;"F";41;412;4120;9;313;"OTOÈAC";9;"LIÈKO-SENJSKA";"MAJK d.o.o.";"Frankopanska 32";"1993"
"742";"00469327";0;0;0,001208047;0;-0,000776436;2,9992e-05;0;0;0;0;0;4,8542e-05;0;-5,0731e-05;1,4e-06;0;0,001208047;0;0;0;2010;0;0;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"743";"00469327";0;0;0,00110293;0;-0,000671335;2,9992e-05;0;0;0;0;0;4,8234e-05;0;-5,2517e-05;3,6e-06;0;0,00110293;0;0;0;2008;0;0;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"744";"00469327";0;0;0,001255041;0;-0,000823154;2,9992e-05;0;2,66e-07;0;0;0;4,5124e-05;0;-4,6718e-05;1,2e-06;0;0,001255041;0;0;0;2011;0;0;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"745";"00469327";0;0;0,000880534;0;-0,000879302;2,9992e-05;0;0;0;0;0;4,1835e-05;0;-4,2919e-05;3e-07;0;0,000880534;0;0;0;2013;0;0;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"746";"00469327";0;0;0,001157432;0;-0,000725705;2,9992e-05;0;0;0;0;0;5,311e-05;0;-5,437e-05;6e-07;0;0,001157432;0;0;0;2009;0;0;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"747";"00469327";0;0;0,000837616;0;-0,000836384;2,9992e-05;0;0;0;0;0;4,1753e-05;0;-1,323e-05;1,2e-06;0;0,000837616;0;0;0;2012;0;0;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"748";"00469327";5;0;0,000410466;8,5166e-05;-4,3187e-05;2,9992e-05;0,000243338;0,000314466;6,1494e-05;9,1663e-05;3,0601e-05;0;0;2,1485e-05;0,000164485;0;0,000410466;0,000291023;0;2,5602e-05;2002;5;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"749";"00469327";3;0;0,000564055;4,027e-05;7,2002e-05;2,9992e-05;0,000189263;0,000333381;3,6206e-05;5,9771e-05;6,0526e-05;3,995e-06;0;4,4943e-05;0,00015628;0;0,000564055;0;0;2,2448e-05;2004;3;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"750";"00469327";2;0;0,000999388;0;-0,000562669;2,9992e-05;0;0,000185061;6,1615e-05;9,7416e-05;2,1903e-05;5,34e-05;0;-0,000348296;0,00012063;0;0,000999388;0;0;1,6764e-05;2006;2;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"751";"00469327";0;0;0,001054805;0;-0,000618818;0;0;0;0;0;0;5,398e-05;0;-5,6148e-05;8,02e-07;0;0,001054805;0;0;0;2007;0;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"752";"00469327";5;0;0,000473281;6,599e-05;-6,4504e-05;2,9992e-05;0,000270375;5,6241e-05;1,703e-05;2,5806e-05;0;0;0;-9,4496e-05;0,000124428;0;0,000473281;0;0;0;2001;5;0;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
"753";"00469327";5;0;0,000510263;9,5567e-05;-1,2881e-05;2,9992e-05;0,000243338;0,000321828;7,3657e-05;0,000118507;0;4,407e-06;0;3,0306e-05;0,000166112;0;0,000510263;0;0;1,8989e-05;2003;5;NA;"G";46;469;4690;9;387;"SENJ";9;"LIÈKO-SENJSKA";NA;NA;NA
